content,label,label_id
"Overall functions are good. But there is bad UI in the app. Filter view doesn't use Traveloka app font, it uses default smartphone phone font. So, some users see the UI bad.",1,satisfied
The purchase confirmation process was delayed and have to wait in agony for a response from the CS. But eventually they helped to get things settled.,1,satisfied
"Great apps, with slow response customer service support.",1,satisfied
"easy to use, very helpful. but sometimes when I try to find flight schedule the app is crashing & the page won't show the informations. and some airlines aren't not here, I must restart the device to find them. please solve these problems. Thanks in advance.",1,satisfied
"Update: It seems to be working fine now. I'll let you know if it happens again. Thanks for your quick reply! Why am I getting an error message most times I try to search for flights the past 2 days? If I go back and redo it later, it sometimes shows the search results. But yesterday it wouldn't work at all for a long time. Today, it's intermittently doing this, even after clearing the cache. It's never done this before...",1,satisfied
"Searching flights and hotels are quick and easy, but hotel selection is not as complete as what other competitor apps provide. Never have a problem with the payment either. Suggestion: the app should provide the flight's airship model. Since the recent Boeing Max8 disaster, passenger could use some information regarding the flight's airship model",1,satisfied
"Been using this app for years, for its easy and seamless flight and hotel bookings. No complaints so far regarding the features. But 1 less star for punishing customers who book rooms on the check-in day. Some of us have emergencies that require us to book a room on the same day of the check-in (not advanced). And you give us a bad score for doing that ðŸ¤·ðŸ»â€â™‚ï¸",1,satisfied
Review page for hotel booking should have more than two option : awesome and unsatisfying. Why not give the choice to give stars out of 5 or a scale of 1-10 maybe? We can't be objective if there's only 2 choice. A lot of hotels are usually somewhere between awesome and unsatisfying.,1,satisfied
The app may have room for improvement. It would be great if i could search for a certain hotel name to see some promo or things like that. Customer service is good. Calling and emails are replied promptly and they do try to help without delays.,1,satisfied
"The tenant can cancel our booking less than 24 hour. But we can't cancel our booking if it's not stated refundable. The refund is in voucher, so we must wait the voucher for another booking if you patient enough or can change your schedule. Greatest way to ruin your holiday plan. Very disappointed and displeased. And after I contacted by traveloka, I cannot contact them again. They just ask me to wait....??? Seems like the refund things is improved. Good.",1,satisfied
"It is a great application, it is well organized and easy to use. It offers most of the things a travel needed. It is convenient for those who want a smooth and hassle-free transactions. One of the best application so far it is detailed when it comes to the tourist destination's history and such but it has some minor issues as well. They don't have coupons but they are generous to give discounts. For recommendations, kindly do something about the cancellations of bookings.",1,satisfied
"This app is just okay. Easy to use, and so far I never have any unpleasant experience. I just rate it â­â­â­â­ because the selection for best deal is not interesting. I do not know, but maybe the company is get tired in competing with their competitors? Or the relationships with hotel, airliners and other travel service providers getting sour?",1,satisfied
"I am very helped by this application, to book hotels, airline tickets and many more. A little advice, can you add an option to ""add to the calendar"" for e-ticket flights, as you do if you send a hotel e-voucher? Because until now every flight, I have to bother to enter flight details manually into my calendar. If the option is entered into the latest update, 5 stars for Traveloka. Keep up-to-date Traveloka team, Thanks",1,satisfied
"I've been using this app for almost 4 years, the ui and ux are neat and happy to use. But I just want to make a suggestion for 21 million from Bandung to Medan, it should not be in the app and the routes are ridiculously long, you should need to make a function that can measure distance between departure and arrival flight, Make sure each of your flight is still make sense in terms of distance and value for money. But anyway it's just suggestion from random person on internet who use your product :).",1,satisfied
"It's a good app with good deals. However, please make special buttons for special meal in flight. I always book for my colleagues as well, and they would like to have special meals, e.g. muslim meal and Vegetarian. Please make update with that. Thanks!",1,satisfied
"I was dissatisfied at the beginning because no one answer phone call, I guess because during this covid 19 situation they are too busy handling refund. I had a non refundable booking that I want to cancel. After contacting the hotel directly, and the hotel agreed to give me the refund, I informed traveloka to help process the refund. And they did. Thank you.",1,satisfied
"Not flexible in payment method, and price always changes.",1,satisfied
love the apps and love the wide range of services provided,1,satisfied
"Convenient, but if i may, i would give suggestion for the train booking app, could you m make into one paper: the receipt with price paid and the buyer's name innit, and also included the passenger info? Would be more convenient to bring one piece of paper if any problems or issues occurred and we need both the receipt and passenger info. Thanks :)",1,satisfied
"Based on my experience with this app, I have been using this for months and it is so organized, hassle free booking. I can always book here using credit/debit. There is no lagging here. Notifications are authentic. I think they don't have Cebu Pacific flight here, only Philippine Airlines I guess???",1,satisfied
"Overall this application is working and easy to use. but need a lot of improvement. my input comes from safety point, in current version (28 may 21). Me as buyer could delete my historical transaction. i recommend that historical transaction can't be deleted whether by traveloka or by user as it's related with money transaction.",1,satisfied
"I like this apps at the beginning. When do transaction, its failed. I ask through email and no reply within 60 minutes as claimed. than i make a call. The customer service let me waiting on the phone for 5 minutes with no answer which definitely charge me more cost sigh update: operator answer me and well managed. thank you!",1,satisfied
"It should enable you to mix local and foreign tickets. My husband is a foreigner, so having to book separately for him means I have to pay twice convenience fee. It's a hassle. Please improve this.",1,satisfied
Easy to use but need to change my requirement several time .please add save featured on it,1,satisfied
sound notifikasi Traveloka ngerusak speaker.. fix it now.. it's too loud,1,satisfied
"What i love about Traveloka is the way how they treat their customer! There's a lot of promos and the customer service is not bad at all. I once reached their CS team to seek update for my flight reschedule, and they were so very helpful. I hope you can keep it this way or even better and prioritise your customer better than anything.",1,satisfied
So far i've been loving the Traveloka Eats but i have problem with the Eats Delivery. #1 Why if the driver cancelled the order than the entire order is being cancelled? Why not giving option to look for other driver? #2 So far i've been refunded (because of no#1 reason for 2 times. And the #1 refund went well. I'm still waiting to get refunded for the 2nd. The problem is my refund history isn't recorded in the past refund (even for the #1 refund). Keep up the improvement for the team.,1,satisfied
"When using dark mode in phone, some font still in dark color. Its make difficult to read. Please fixing the Bug recently.",1,satisfied
"I need a search bar! When I want to input a specific accommodation, I have to look at it on Google first before finding the rates in Traveloka. There must be a more efficient way!",1,satisfied
"I'm very disappointed with traveloka, why they can't solve my refund problem very easy. In my case the accommodation ask me to refund the my booking because the villa is under maintenance, but the problem is the policy is non-refundable. But i have a proof from the property owner. Poor service. Very disappointed. Very slow response",1,satisfied
Good app. Have complete and various product in travelling. The low budget hotel feature is awesome. But this app consume much storage and not quick enough.,1,satisfied
"the app is actually good (no problem), and i like that the price has included costs. however, the discount coupons can hardly be used.",1,satisfied
Proses check in kurang smooth,1,satisfied
"This is a great app which is easy to use. However, I wish Traveloka could provide a tour package for people who want to travel but too afraid to travel alone or to trust the travel agent",1,satisfied
"I love this app. All in one app. Quick & easy. I sometimes went overseas and it's work well there. For suggestion, I often rides air****, could you please re approach & persuade them for better cooperation.",1,satisfied
"Hopeless. Booked flights on the desktop, but they will not show up on the mobile. Quite useless. But after a few emails it transpired that the country can not be settled to global.",1,satisfied
best travel app so far. there's a lot of option for accommodations and tourist attraction. easy to book and various payment method.,1,satisfied
Quick to find accomodation but search filters are too basic. Need to add pet friendly filter? Easy to book flights too but try to include more airlines so I don't have to switch between apps.,1,satisfied
Actually this app is fascinating but only one thing make me annoying so much is that this app always asking for update. Like in a month I updated it 2-3x and there is nothing specific change after I updated it. Why traveloka needs to update every 2 weeks while there is no change at all in the app??,1,satisfied
it's easy to use and very convenient.. however no menu for pay later payment by credit card / visa available on this application and it's makes uncomfortable to makes more transaction onto it..,1,satisfied
"Everything is good with the app, but could you please add the feature where our booking is automatically added to our calendar? I wonder if it's just me but with A*ry, my bookings are automatically added to my calendars; both google calendar and my phone's calendar. Thank you.",1,satisfied
"UPDATE : Finally, traveloka has transferred my refunds. Thanks a lot for solving my refunds although it was a long process! ðŸ‘ This was before : WORST SERVICE EVER. Due to COVID-19 outbreak, I asked about my flights refund via application because it was hard to do phone call with traveloka customer service. Singapore Airlines informed me that my return flight has been cancelled, but traveloka denied my refund requests 2 times until my ticket money around 5,3 million rupiahs gone for nothing.",1,satisfied
"so far that i love the most is pay later and movies discount. but, to bad when suddenly your pay later limit got downgrade with no reason, when i also as far i remember never late pay my pay later bill.",1,satisfied
"I'm loving this app. But there is one suggestion that I will make. Please allow us customers to be able to add baggage allowance on the application, specifically for the Philippine Airlines. Just that and this application will be outstanding. â˜º",1,satisfied
"Usually is Quick, fast, reliable, and dependables, but at this moment, some of the advantages is disappear/ gone.. like 12x payment and quick response",1,satisfied
"Love it and very simple to use it when ever I needed within nearly deadline I always easily find a flight , and within right budget and right time .",1,satisfied
"Booked my flight and decided to cancel and refund my tickets because of Coronavirus, already made my refund since March, 20th 2020 and no response until today, March, 23rd 2020. Can't call their call centre because nobody pick up the phone. Try to ask my refund through their apps and only received template messages.",1,satisfied
"nice app.. i love it. but i think need a improve in semarang, indonesia. there is lack information about the nearby place for the transportations u can add the bus stop, for essensial u can add the more hospital, worship place, drug store, for other u can add a lot of university, senior high school, junior high school etc. thank you ðŸ™ðŸ™",1,satisfied
"one of the best travel apps so far. Traveloka has various hotels & flights options and payment method as well. Usually, I booked for my business trip and always satisfied with their services.",1,satisfied
"the apps is seamless and smooth. But I have experience my account was hacked. Fortunately, traveloka teams quickly revoked the illegal transaction of my hacked account",1,satisfied
the pay later feature needs to be fixed for sure. i could accidentally buy a ticket and it didn't ask for my password! also how to report a wrong info about a place? cannot find it anywhere,1,satisfied
"My personal experience when reading review when searching for hotels: NEVER EVER read the good ones, read the bad ones (6/10 to 1/10) they are the most honest review.",1,satisfied
Good app Better adding more wishlist slots :),1,satisfied
great customer service support. i needed to cancel my flight coz the airline rebooked me. processing time is good and the support is generously responsive,1,satisfied
After update the app seems lagging...keep loading...and suddenly stop and its said the connection lost...the connection was good tho...now its still loading gand cannot open...please fix this,1,satisfied
"Really helpful, planned traveling with cashless, but need add a few more payment gateway and more alot vendor of attractions/events, also I'm wondering whether can do partial pay later with same price",1,satisfied
"User friendly, a lot of choice for the services. Booking process is so easy and smooth.",1,satisfied
"Love this app, I've booked hotel, train ticket, experience, eat voucher, and all went great, easy to use, lot of promos.",1,satisfied
"this app help for searching all ticket.. please add button save for flight ticket that we need, so we can keep when price dropped.",1,satisfied
The app crashed most of the time. I can't even open the restaurant menu on traveloka eats.,1,satisfied
"not friendly used app. so many tiny button to run options. for example, top up button.",1,satisfied
"It's a great app and helpful, but the pay-later method which requires credit card is quite a troublesome for particular user.",1,satisfied
"i can't check in online via App, little disappointed. for overall this very helpful on my booking flight.",1,satisfied
"I cannot update this app for now. I've tried to uninstall and reinstall, but I cannot install this apps anymore. Please help.",1,satisfied
shall provide more payment options,1,satisfied
easy to use,1,satisfied
Same card rejected in the next day transaction ðŸ˜¢,1,satisfied
pending purchase takes time,1,satisfied
"when I try to looking for ticket or hotel, unfortunately my apps back to home page. this waste time.. please fix it.. I use xiaomi redmi note 3 pro",1,satisfied
"Should add in request receipt for business trip features. Every time booking also need to contact customer service to amend invoice, very troublesome",1,satisfied
Good and easy. But for rescheduling the notification isn't updated to email/application,1,satisfied
nice all round travelling app,1,satisfied
"i got wrong booking, but Traveloka agent give me quick actions. thank you",1,satisfied
Please always apply otp confirmation for credit card payment method. It isn't secure enough to let the payment approved without any confirmation.,1,satisfied
"I always use traveloka when I was traveling, because traveloka quick response so Easy to find hotels and flight, thanks traveloka",1,satisfied
"So easy to use, the menu is very complete. Very help me.. thank u traveloka :)",1,satisfied
Traveloka eats couriers always responded to the order slowly. Is this a coincidence? Maybe the app doesn't give the couriers a proper notification,1,satisfied
"It is a good app. but It is not ok to buy ticket without cards in Myanmar. In Thailand, it is kinda good app.",1,satisfied
Almost 1 year not use the app due pandemic but yet the simplicity of the app make it easy to book the hotel within apps in hand,1,satisfied
please provide feature to give tips to traveloka eat driver in Indonesia. sometimes it takes time to meet driver because some things.,1,satisfied
easy apps..can compare with others before buy the cheapest,1,satisfied
everything works just fine except the check-in button. I cannot change it and it's frustrating,1,satisfied
"very limited payment options. I had to ask someone for payment, since Mandiri transfer was not possible",1,satisfied
"love this apps ! help me to find new experience, a great hotel for holiday with kid !",1,satisfied
Good application. Can help us to find the hotel & accommodation for our vacation.,1,satisfied
"I ordered four times, ordered a train ticket. But there was no notification from Traveloka, what happen with traveloka? Please feedback for your client, thank you",1,satisfied
my suggestion is if they can add a multi-city option for flights.,1,satisfied
great app.. please fix the airplane booking problem. i can't book any flight.,1,satisfied
"it's better than others, if possible more easy payment system more helpful like me foreigners I think..",1,satisfied
Bugs fixed with the update... ðŸ™,1,satisfied
easy to use the apps.. want to give 5 stars. but sometimes promo nya kurang friendly untuk pemesanan 1 kamar ðŸ˜Š,1,satisfied
UI rather straightforward. Congratulations. Payment rather smooth.,1,satisfied
"I just wanna ask about the new app ,i use. My voucher in billing but it always ask me to update ...i updated already but still i cannot use my voucher discount ....can you please clear this issue everytime i go home i use traveloka for my ticket and used my voucher but now i don't know is this a fraud?",1,satisfied
"every purchased like transport, plane, hotels, many more....traveloka gave a good deals in prices....",1,satisfied
user friendly and very helpful for traveller like me. with many various choices of hotels and prices.,1,satisfied
Easy to use and straightforward ui. Search is easy and quick,1,satisfied
Easy and informative to get my hotel and flight ticket in all destination in Indonesia.. Hope will improve more many destination all over the world!,1,satisfied
Very competitive ticket price and easy handling web site. We appreciate. Tks.,1,satisfied
For flights: traveloka is VERY helpful For hotel bookings: BIG NO. Don't. Just don't,1,satisfied
i cannot order tickets. i will fix my rating when the problem is fixed.,1,satisfied
Promo voucher helping me saving budget when flight suddenly and no more cheap ticket and hotel..,1,satisfied
thanks for reply. i will clear cookies and reset application for better traveloka app network connection.,1,satisfied
too many promotion make confuse. suggestion: put promotion of payment etc.. after fixed booking.,1,satisfied
how do i disable the built in screenshot sharing? i cannot capture a scroll/long screenshot cz the dialogue is in the way.,1,satisfied
"Pretty frequent crashing lately, especially with traveloka eats. Rather disappointed",1,satisfied
Why prices rate i changed several time in seconds?make me so confused when i have to pay the tickets.,1,satisfied
My first choice when it comes to finding & booking hotel. Never had any troubles with reservation & check in.,1,satisfied
"Eats feature often do non stop loading, when checking out order or when searching for dine-in resto / reading location",1,satisfied
"I really wanted to use Pay Later feature, than i register myself, but i don't know if it accepted or not.",1,satisfied
"it's in English, convenient for me. quite fast customer service reply.",1,satisfied
it's always nice to conduct transaction here.....refund process is also easy and guaranteed ðŸ˜‰ðŸ˜‰,1,satisfied
"Traveloka is very useful and user friendly, we can get best flight or deals",1,satisfied
Traveloka is way more better than Agoda because here you can choose your departure and return flight and information regarding the list of flights,1,satisfied
"I have been using this for years, now it's even easier. Of course there's room for improvement.",1,satisfied
Great cheaper flight booking. No hidden charges. Worthy to used,1,satisfied
"Easy to use, but some copies are too small to notice",1,satisfied
A great app every month has promos and can easily book a flight âœˆï¸ or a hotelðŸ¨,1,satisfied
"My menu is limited, unlike the one advertised. No visa schengen menu or JR pass menu",1,satisfied
its good and more cheaper and lots of discount ...you All should use traveloka...,1,satisfied
"Give the best discount and the best option but the pay it first, can't booking it policy give this app a minus one star for me.",1,satisfied
Friendly to use and always give more option than other apps for travel,1,satisfied
"Best application for book air ticket and hotels for holiday,, price very competitive",1,satisfied
best pay options. lots of accommodation choices at good prices,1,satisfied
easy to use. many optional hotel and search engine is good,1,satisfied
The app froze when I tried to upload photos on the review page. Also maybe some support for line breaks when writing a review? (LG V20 running Oreo 8.0),1,satisfied
"a bit suggestions, please make sure the hotel receive the special request, when I checked in, no special request was received by the hotel, only the goodwill of the manager helped to calm the situation",1,satisfied
still finds difficulties to pinpoint exact address in the map of traveloka eats for delivery service.,1,satisfied
Easy to use and user friendly for booking hotels,1,satisfied
"Thanks,,, traveloka help me to find Best price for hotel n aircraft..",1,satisfied
"After the last apps update, bookmarks icon in traveloka eats is missing.",1,satisfied
user friendly apps but need to find the promo code before payment.,1,satisfied
"satisfy for the first txn, hopely more and more than deserve to get one more star to higher level",1,satisfied
"Good app for booking fee ticket admissionsðŸ», makes easier in this covid season",1,satisfied
i cannot access bill paid good apps but need more stabilize all categories,1,satisfied
The bookings are processed fast & satisfactorily.,1,satisfied
the great apps what i have ever but for upgrading it takes more times and steps.,1,satisfied
"I don't know why, but auto location sometimes change for me in this app.",1,satisfied
only the reward from point that we earned not worth it with. not make me excited to get more point.,1,satisfied
Search result order randomly. Can't sort the search result.,1,satisfied
New update causes app crash frequently! Please validate!,1,satisfied
"its good and easy to use ...but i got problem when i going to register...anyway..without register my name,i can still make a purchase..",1,satisfied
"This app overbooked a room for my purchase, take MILLIONS of time to check and get refunds!! Update - Managed to get the refund.",1,satisfied
traveloka is very helpful and make easier. great,1,satisfied
Easy to find plane tickets and hotels,1,satisfied
my first time using it for other than bus/train tickets. just read it carefully,1,satisfied
the app is so easy to use and very convenient..,1,satisfied
come with new delivery eats feature and great discounts!,1,satisfied
"Good apps, always help me and make it easy to traveling",1,satisfied
easy to searching the hotel in everywhere..,1,satisfied
"all were Budget able as in cases of..in spot...transfer, easy to put in myself here INN..",1,satisfied
Want an easy promo to all destinations,1,satisfied
sometimes the scroll button for changing seat quantity is not working,1,satisfied
Searching mode is inaccurate for the traveloka eats.,1,satisfied
lack of extra bed option inside filter submenu,1,satisfied
easy and simple for book the ticket,1,satisfied
easy to used and have various hotel option,1,satisfied
Got the late refund (4 month) from cancelled flight due to covid-19.,1,satisfied
Not the lowest price but fast booking,1,satisfied
Transaction process is a bit slow but ok app,1,satisfied
It's better focus on the icon of traveloka,1,satisfied
Now the newest update version always failure while i am trying to update.. Why?,1,satisfied
I got it working now. Uninstalled and reinstalled. It worked this time.,1,satisfied
"easy to use, but now they charge for the service",1,satisfied
too much options and discount is not straight forward,1,satisfied
Need tools to compare selected hotels,1,satisfied
"awesome user interface but, credit card payment should verifying to the card owner firstly through the phone number",1,satisfied
Awesome... Provide almost every needs on payment,1,satisfied
Good App For Traveling in Indonesia.,1,satisfied
process fast secure many option but need to improve promo compared to agoda,1,satisfied
Can be improved by giving more cheaper price.,1,satisfied
Booking hotel and transportation is so simple makes life easier,1,satisfied
I cannot really open the apps. Why? I keep instal and uninstall?,1,satisfied
this app is easy to use.,1,satisfied
good and simple,1,satisfied
Unstable these days,1,satisfied
Give public more Cheapest Hotel and Discount,1,satisfied
very fast response and very helpful.,1,satisfied
It easy to use and affordable ðŸ˜ŠðŸ˜Š,1,satisfied
it's quite so fast to pay with transfer method. I was in a hurry to go to ATM ðŸ˜”,1,satisfied
Easy to book flights..i like this app..,1,satisfied
good and very simple implementation,1,satisfied
"overall good, but for several bank doesn't work at this time (around 11 pm)",1,satisfied
"With the latest version, why can't I save my searched items anymore?",1,satisfied
the promotion about hotel and etc are not so much anymore,1,satisfied
too much button to tap for available promo,1,satisfied
hope easy to get refund from cancel and update the customers,1,satisfied
Why do you always asking me for a review when I always using the same Travel Bus every time I buy the ticket here?,1,satisfied
fingerprint didn't work properly,1,satisfied
Great apps for support your trip.,1,satisfied
Easy and Cheaper. But some local Airlines missing,1,satisfied
more discount and point rewards for frequent traveller plus,1,satisfied
Helpful app. For any kind of travel purpose,1,satisfied
easy to use. good price,1,satisfied
simple and efficient.,1,satisfied
user friendly and very helpful,1,satisfied
so simple for make easy for everything...,1,satisfied
the most convenient travel apps thus far,1,satisfied
easy to access to any hotel,1,satisfied
helpful application for travelling.,1,satisfied
It's easy to book flight from this app.,1,satisfied
"During my first booking in this apps I got mistake on the date which I inserted, Immediately i rebook to the correct date but there's no available flight. I request for refund and successfully refunded 99% into my account. In overall I'm satisfied.",1,satisfied
The best app for booking flights! It offers a comparison of flight fares/prices so you'll book only the cheapest flight. My respect and salute to Traveloka.,1,satisfied
"helpful apps for travel. you can book hotel, flight, trains, etc here.",1,satisfied
"Convenient and useful information, personally I'm very satisfied and recommended",1,satisfied
"Fast, convenient and efficient way. Tq Traveloka.",1,satisfied
"easy to use, uncomplicated navigation and quick process",1,satisfied
"I MISTAKENLY DOUBLE BOOK THE FLIGHT, INSTEAD OF RETURN TWO FLIGHTS WITH THE SAME NAME THE DATE, AND DIFFERENT TIME. PLEASE HELP ME REFUND THE OTHER TICKET. THANK U SO MUCH",1,satisfied
easy in the payment process and has fast response.,1,satisfied
I remember my first time using this app really helpful providing various payment methods when airline website only accept credit cards,1,satisfied
Love the promo. Transaction was super easy. Booking can be found in airlines page too.,1,satisfied
The most easy app for booking. I've been using this since 2018 for my flight ticket.,1,satisfied
"Good service, good partner for traveling, good super apps",1,satisfied
"very helpful and super convenient, thanks Traveloka!!",1,satisfied
use this aplication everytime whenever travelling with airplane. Easy and reliable.,1,satisfied
Easy way to book flights and user friendly app. Thank you.,1,satisfied
easy app good support from customer care safe transaction & cheaper price. over all value for money app,1,satisfied
"Traveloka is helpful when looking for Hotel, Transportation etc, for your vacation and business trips",1,satisfied
"nice interface, great experience, easy to use and add voucher",1,satisfied
help full. and you can installment 1-2 years. Agoda can not,1,satisfied
easy to book flights everywhere anywhere with good prices,1,satisfied
"good app, the UI and transition every step is clear and design is good. as programmer I love this design and would love to work together with them. nice",1,satisfied
"I love Traveloka because they have plenty options for flight tickets and accommodations, not to mention clear details. Thanks, Traveloka. Please keep up your good service ðŸ™ðŸ»â¤",1,satisfied
"Performance good, traveling and supporting more details",1,satisfied
"booking process is very easy and user friendly, payment options are very clear, best price offered, thank you Traveloka...",1,satisfied
"I have been using traveloka for years, both for transport n hotel reservation. User friendly app with many options --- from which u can choose thar suit your needs",1,satisfied
"One stop app for your Travelling, and many more..",1,satisfied
dolphin show at Phuket most cheap..Thank You.My kids really love it!,1,satisfied
"Traveloka is the best! Convenient and easy to use. I travel regularly and usually use other booking apps for my flights and accommodations but this app really brings it to a whole new amazing level. Not only does it give you the total price (inclusive of service charge and tax), there are promos all the time. I totally love it! I don't understand why others complain about using Traveloka but I have never encountered such problems. When I had a query about something, the customer service respond almost immediately. Thanks, Traveloka and keep up the good work!",1,satisfied
"Great app! This is the best app for me. I booked many times here from flights, hotel and experience.They send discount coupons. I've tried other apps but I don't like their offers , I can't leave Traveloka. I compare the price it is still the best for me. You don't earn points here but you can have discounts. In hotel accomodation, Sometimes you have to book earlier than a month of your staying period especially when they give a special discounts or big discounts because it expires. I love this!",1,satisfied
"Informatif, a lot of promo, easy to use",1,satisfied
fast n simpel. rate is very good n competitive,1,satisfied
"easy app, good app, thank you traveloka.",1,satisfied
Easy app for booking any tickets and hotels,1,satisfied
Good Price with Traveloka,1,satisfied
"The best application!! very easy to use, anytime anywhere. all can be done in the application. Customer service is very friendly and responsive. Refund, re-schedule is very easy and fast. My experience submitting the first payleter was rejected, maybe because my data was incomplete. then the second submission, very quickly, within a few minutes, the payleter was agreed, with a large enough limit. Thank you traveloka, Always be the best!!",1,satisfied
"All in one solution. Easy payment with Indomaret. I would prefer you add more payment options like Gopay, bca virtual number, or any transfer that can be done in mobile without having to do physical I love it you have restaurants search with the menus. Totally perfect app for travelling. Planes, hotels, the complete package",1,satisfied
Very user-friendly and great app to use if you want to book your flights or accommodations!,1,satisfied
"Has been my goto apps for traveling. Hotel booking is so convenient, and reliable. Also with train booking. Always reliable. Once my friend used other (*crappy red) apps for train booking and failed when the payment already done. Calling their CS, they said it was the error from the train booking server side, so no solution. I made him a new booking with Traveloka, and was done deal in minutes. He went home with my booking with no problem. Thanks Traveloka!",1,satisfied
"Love Traveloka! Great app! user friendly and get your things done! Booked international flights 3 times in the past 6 months... friendly app, convenient and everything is very structured. Occasional deals are great! Highly recommended.",1,satisfied
"I've been using this app and so far it's my favorite booking app. It's very user-friendly and convenient to use. They provide us with best prices, a lot of booking options and payment methods. Cancellation due to unforeseen events is also easy. My go to application whenever I travel.",1,satisfied
"Easy to use, quite complete feature. Competitive rate. They have a lot of promos and discount after PSBB. You guys better to check it out. I never experienced contacting CS, but I think it because of pandemic and WFH they have slow response and it might happen in this situation. Overall good. Keep up the good work!",1,satisfied
"Always using this app to book a hotel, flight, train, even attraction. Love this app.. cheaper than others, easy like you just need use ur finger to book.. anywhere anytime and also eqsy to deal. When I want to claim my refund hotel booking, its easily cames to my bank account immediately after process... love it Traveloka the best. Keep ur performance!",1,satisfied
"Traveloka is an amazing app. The promos are timely, the prices are affordable, and the customer service is top-notch. I hope that your customer service representatives are well-compensated because they're very professional, courteous, and efficient. There's no other booking app for me.",1,satisfied
This app is excellent. Very very easy to use. Has the cheapest rate inclusive of taxes. They have a lot of promo to lower the already low rates!!. They help with customer concern. They respond asap. I highly recommend this app. The best!!!!,1,satisfied
"the aplication easy to use, general price (sometimes get discount) and fast.",1,satisfied
"First i brought voucher for rapid test and suddenly there was a problem because after i paid such amount to traveloka, they didnt gave me the notification about it. And the e- tiket won't appear either so i decided to search for help through the application. But they help me finally. And apologize for the inconvenience. And gave me the voucher through my email. I hope that would not happened again in the future. Thanks",1,satisfied
"The app that is worth giving 5 stars to. It's very easy to use and navigate to search for my needs. I really love the experience that i got from booking with Traveloka, from the affordable price, and the easiest booking process ever.",1,satisfied
"For me, this app offer cheapest price to stay at hotel. The price already inclusive service charge and everything, so it would not appear any other price than shown. Love to use this apps, make a booking for hotel. Not only for myself, but also for my family & friends.",1,satisfied
"Ever since I've used this app, I was really amazed with it, not only does this app helps people like me to look for cheap flight fares but their honesty is what I really appreciate the most... No hidden charges and excellent customer service, an average Joe could not ask for more.. love it and I will recommend it to my friends, I hope they will continue to be this way...",1,satisfied
"My go-to travel app! Not only for booking flights, hotels, and other activities, but they have best service of motorbike & car rents, much cheaper than I could find offline. Unfortunately, with this situation, I could only use their PayLater BRI card and still am impressed! Thanks Traveloka â¤ï¸",1,satisfied
Very good and helpful application,1,satisfied
"I had a mistake in booking my hotel. I called Traveloka's customer service number for assistance. They were able to fix my problem under 24 hours. I was so relieved. UPDATE: They helped me again! Traveloka's customer support is top-notch! I apologise, Traveloka, for having you go through so much. Lesson learned: Do not book hotels while sleepy! I will try booking flights with you next time!",1,satisfied
This app is the best! If you want to travel (in budget) plan your trip with traveloka. It is so easy to use. You can book flight + hotel and they will give you the cheapest option. Thank you traveloka!,1,satisfied
love this apps . Easy to use. simple! & easy to make cancelation & get refund back . tq Trevaloka. ðŸ‘,1,satisfied
love this app..all you can find and have with promos available,1,satisfied
"After install and register a new user, its seem the ""flight"" option is not available, I was shock I couldn't book anything because flight option is not there. I thought traveloka was a booking app from hotel to airplane ticket, I guess not. Uninstall and reinstall several time and it still dont have flight option.",1,satisfied
Great travel + ticketing apps. All range from road to airline trip. So seamless + worry free :),1,satisfied
"Very good app, easy to handle. Have used it many times both to buy paket with flight/hotel and for only buying flight tickets and works well same with doing online check in via app no problem. Only downside is with payment because when use foreign card payment fails and that need to be fixed.",1,satisfied
"I've been using traveloka for years and so comfortable with it. But I guess you guys should provide customer service feature (chat especially) directly on this app, so we can communicate easily whenever we need help or any other inquiry.",1,satisfied
Great! Vert easy to use!,1,satisfied
I love this app because it is so convenient to use. You could book a flight and hotel at the same time which could save you a lot of time. You could choose a roundtrip flight schedule you want separately and not as packaged. I'm so happy I installed Traveloka.,1,satisfied
"Damn! This is a good app to use.. very nice app user friendly, the customer service is very accommodating and the transaction is very fast when it comes to booking flights, and i admit i love the discount and very cheap fare compared to other travel apps.. i highly recommend traveloka.. good job.. thanks",1,satisfied
Easy and reliable,1,satisfied
"simple, straight forward",1,satisfied
thank you for your service and quick response,1,satisfied
simple and useful,1,satisfied
this apps is so easy to use and reliable!,1,satisfied
"easy, handy, reliable",1,satisfied
it is very helpful for travelers,1,satisfied
very convenient and fast,1,satisfied
easy to use very helpful,1,satisfied
very good application and very helpful,1,satisfied
very fast and convenient,1,satisfied
"So far i am satisfied using traveloka. It often gives promos not only for international and domestic flights but also for attraction, data package, airport shuttle bus, and many more. Though this app also needs many improvements but I think traveloka is still the best and i'll recommend it to others.",1,satisfied
"Deeply disappointed as it charged my rescheduling request as much as the price of the original ticket, and its policy did not refund all of the add-ons I paid. The reschedule service seems like no use. Just feels like I am buying my flight ticket all over again.",0,unhappy
"this application is often broken, exits itself even when ordering concert tickets or train tickets cannot. even though the signal is very good, good and smooth. this is very annoying, 2 times I tried the result is the same. I always hope there are changes in this application",0,unhappy
"SOME BOOKINGS IN THE PAST STILL APPEARING IN THE BOOKING LIST. USUALLY WILL GONE AUTOMATICALLY AFTER, WHEN IT'S DONE / PAST. SO PLEASE REMOVE THE OLD BOOKING PAST / CHECK THE SERVER, MAYBE THERE IS NEED TO FIX SOME ERRORS.",0,unhappy
