content,score,appId,label
"Been a loyal user since 2015, but I'm very disappointed in how the CS handles my car rental refund. It's been almost 3 months now since I requested the refund, and while the system says refund was successful, yet I have never received it. CS answers were not satisfying and they kept asking to wait. Clearly this is a company that does not care about the user. I will never again use this app, and urge everyone to do the same.",1,com.traveloka.android,0
"I found a hotel cheaper in Traveloka. The website didn't work, stays loading forever even before confirming the room. I installed the app, and the hotel is way more expensive in the app than in the website. I want to delete my account, but no option to delete ir or to contact support.",1,com.traveloka.android,0
"I am dissapointed with the way Traveloka does the rating for the car rental companies. I can only give a rating on driver performance, car quality & driver punctuality. When in reality a lot of these car rental companies are over priced, have a lot of hidden fees & demands a lot of different kinds of payment. Please Traveloka there are a lot of horrible car rental companies that are very dishonest & shouldn't be in the app",1,com.traveloka.android,0
"I did not receive a full refund due to schedule changes made by the airline Super Air Jet IU 814 on August 9, 2023. The process took more than 14 days from the time I submitted a refund. There's no point in being priority Platinum here, in Traveloka.",1,com.traveloka.android,0
"Changed my phone along with it's number. Now my account is lost forever, not even email can recover it since it need the old phone number. The customer service is confusing",1,com.traveloka.android,0
"Car Rental book in Bali is fraudulent. My car booking did not come, the car rental supplier did not respond and Traveloka customer service could not help. Never book car rental from traveloka!",1,com.traveloka.android,0
"I linked my account to facebook. Everytime this app was updated, i was logged out automatically and i had a hard time to log back in",1,com.traveloka.android,0
"The costumer service is terrible. It's like dealing with a brick wall. The company is fraudulent. I have given up purchasing flight delay or cancellations insurance because of the very unfriendly and difficult policies they have. Not only that, they sell tickets with transiting legs as direct. I have been caught up with that a few times going in or out of Papua.",1,com.traveloka.android,0
"No alternative solutions, no consideration even they saw the complete info of the passenger they said not double booking,arrrghh so disappointed i always book and use traveloka but this time I will stop using you. You even saw that I'm your user for a long time but my situation you can't even help me ðŸ˜ðŸ˜ if have zero I will rate this app zero. Thank you hope those money will help you grow sorry but I'm so disappointed ðŸ˜žâ˜¹ï¸",1,com.traveloka.android,0
"In my ticket it was stated the flight is in Termininal 3 but when went to Terminal 3, I was advised that my flight will be on Terminal 2. It's very incovienient that they've given wrong information in my ticket. Distance between Terminal 2 and 3 is about 6KM",1,com.traveloka.android,0
Very disappointed I was denied if entry and I'm asking to help for refund automated reply I click the link but the refund form doesn't go through. I tried calling but no one answered in the customer service hotline. Not going to use this app again ever,1,com.traveloka.android,0
"Hotel scam. Do not contact your support via Internet calls, no chat support, no email. Case #32980556 1 star until it's gonna be a solved. P. S. Thank you for service, I know that you trying to be better. I try to help with this. You are doing good job! ðŸ’ª",1,com.traveloka.android,0
Immediately it's a lot of problems signing in and creating an account requiring a matching phone number and email address I can't even use the app to book anything,1,com.traveloka.android,0
Traveloka payment options are only for show. They have many payment options but they only want you to pay thru credit cards by giving you insufficient time to pay. I have been struggling to pay using coins ph because they are only giving you a very small amount of time and it is very difficult to access coins ph thru their app. Their convenience fee is also very high. I have been using traveloka for very long time now but my experience just now made me decide to write this review.,1,com.traveloka.android,0
"Date didn't shown clearly, confusing and intended for user to make wrong choices of flight date so they can charge you later. Really trap apps. Font for date size were small, font for flight time were small. No warning when you made purchase regarding date and flight time. Too many push ads which took most of the page and hard to close. Better pick another apps rather than this.",1,com.traveloka.android,0
"Overall functions are good. But there is bad UI in the app. Filter view doesn't use Traveloka app font, it uses default smartphone phone font. So, some users see the UI bad.",4,com.traveloka.android,1
The purchase confirmation process was delayed and have to wait in agony for a response from the CS. But eventually they helped to get things settled.,4,com.traveloka.android,1
"Great apps, with slow response customer service support.",4,com.traveloka.android,1
"easy to use, very helpful. but sometimes when I try to find flight schedule the app is crashing & the page won't show the informations. and some airlines aren't not here, I must restart the device to find them. please solve these problems. Thanks in advance.",4,com.traveloka.android,1
"Update: It seems to be working fine now. I'll let you know if it happens again. Thanks for your quick reply! Why am I getting an error message most times I try to search for flights the past 2 days? If I go back and redo it later, it sometimes shows the search results. But yesterday it wouldn't work at all for a long time. Today, it's intermittently doing this, even after clearing the cache. It's never done this before...",4,com.traveloka.android,1
"Searching flights and hotels are quick and easy, but hotel selection is not as complete as what other competitor apps provide. Never have a problem with the payment either. Suggestion: the app should provide the flight's airship model. Since the recent Boeing Max8 disaster, passenger could use some information regarding the flight's airship model",4,com.traveloka.android,1
"Been using this app for years, for its easy and seamless flight and hotel bookings. No complaints so far regarding the features. But 1 less star for punishing customers who book rooms on the check-in day. Some of us have emergencies that require us to book a room on the same day of the check-in (not advanced). And you give us a bad score for doing that ðŸ¤·ðŸ»â€â™‚ï¸",4,com.traveloka.android,1
Review page for hotel booking should have more than two option : awesome and unsatisfying. Why not give the choice to give stars out of 5 or a scale of 1-10 maybe? We can't be objective if there's only 2 choice. A lot of hotels are usually somewhere between awesome and unsatisfying.,4,com.traveloka.android,1
The app may have room for improvement. It would be great if i could search for a certain hotel name to see some promo or things like that. Customer service is good. Calling and emails are replied promptly and they do try to help without delays.,4,com.traveloka.android,1
"The tenant can cancel our booking less than 24 hour. But we can't cancel our booking if it's not stated refundable. The refund is in voucher, so we must wait the voucher for another booking if you patient enough or can change your schedule. Greatest way to ruin your holiday plan. Very disappointed and displeased. And after I contacted by traveloka, I cannot contact them again. They just ask me to wait....??? Seems like the refund things is improved. Good.",4,com.traveloka.android,1
"It is a great application, it is well organized and easy to use. It offers most of the things a travel needed. It is convenient for those who want a smooth and hassle-free transactions. One of the best application so far it is detailed when it comes to the tourist destination's history and such but it has some minor issues as well. They don't have coupons but they are generous to give discounts. For recommendations, kindly do something about the cancellations of bookings.",4,com.traveloka.android,1
"This app is just okay. Easy to use, and so far I never have any unpleasant experience. I just rate it â­â­â­â­ because the selection for best deal is not interesting. I do not know, but maybe the company is get tired in competing with their competitors? Or the relationships with hotel, airliners and other travel service providers getting sour?",4,com.traveloka.android,1
"I am very helped by this application, to book hotels, airline tickets and many more. A little advice, can you add an option to ""add to the calendar"" for e-ticket flights, as you do if you send a hotel e-voucher? Because until now every flight, I have to bother to enter flight details manually into my calendar. If the option is entered into the latest update, 5 stars for Traveloka. Keep up-to-date Traveloka team, Thanks",4,com.traveloka.android,1
"I've been using this app for almost 4 years, the ui and ux are neat and happy to use. But I just want to make a suggestion for 21 million from Bandung to Medan, it should not be in the app and the routes are ridiculously long, you should need to make a function that can measure distance between departure and arrival flight, Make sure each of your flight is still make sense in terms of distance and value for money. But anyway it's just suggestion from random person on internet who use your product :).",4,com.traveloka.android,1
"It's a good app with good deals. However, please make special buttons for special meal in flight. I always book for my colleagues as well, and they would like to have special meals, e.g. muslim meal and Vegetarian. Please make update with that. Thanks!",4,com.traveloka.android,1
"I was dissatisfied at the beginning because no one answer phone call, I guess because during this covid 19 situation they are too busy handling refund. I had a non refundable booking that I want to cancel. After contacting the hotel directly, and the hotel agreed to give me the refund, I informed traveloka to help process the refund. And they did. Thank you.",4,com.traveloka.android,1
"Not flexible in payment method, and price always changes.",4,com.traveloka.android,1
love the apps and love the wide range of services provided,4,com.traveloka.android,1
"Convenient, but if i may, i would give suggestion for the train booking app, could you m make into one paper: the receipt with price paid and the buyer's name innit, and also included the passenger info? Would be more convenient to bring one piece of paper if any problems or issues occurred and we need both the receipt and passenger info. Thanks :)",4,com.traveloka.android,1
"Based on my experience with this app, I have been using this for months and it is so organized, hassle free booking. I can always book here using credit/debit. There is no lagging here. Notifications are authentic. I think they don't have Cebu Pacific flight here, only Philippine Airlines I guess???",4,com.traveloka.android,1
"Overall this application is working and easy to use. but need a lot of improvement. my input comes from safety point, in current version (28 may 21). Me as buyer could delete my historical transaction. i recommend that historical transaction can't be deleted whether by traveloka or by user as it's related with money transaction.",4,com.traveloka.android,1
"I like this apps at the beginning. When do transaction, its failed. I ask through email and no reply within 60 minutes as claimed. than i make a call. The customer service let me waiting on the phone for 5 minutes with no answer which definitely charge me more cost sigh update: operator answer me and well managed. thank you!",4,com.traveloka.android,1
"It should enable you to mix local and foreign tickets. My husband is a foreigner, so having to book separately for him means I have to pay twice convenience fee. It's a hassle. Please improve this.",4,com.traveloka.android,1
Easy to use but need to change my requirement several time .please add save featured on it,4,com.traveloka.android,1
sound notifikasi Traveloka ngerusak speaker.. fix it now.. it's too loud,4,com.traveloka.android,1
"What i love about Traveloka is the way how they treat their customer! There's a lot of promos and the customer service is not bad at all. I once reached their CS team to seek update for my flight reschedule, and they were so very helpful. I hope you can keep it this way or even better and prioritise your customer better than anything.",4,com.traveloka.android,1
So far i've been loving the Traveloka Eats but i have problem with the Eats Delivery. #1 Why if the driver cancelled the order than the entire order is being cancelled? Why not giving option to look for other driver? #2 So far i've been refunded (because of no#1 reason for 2 times. And the #1 refund went well. I'm still waiting to get refunded for the 2nd. The problem is my refund history isn't recorded in the past refund (even for the #1 refund). Keep up the improvement for the team.,4,com.traveloka.android,1
"When using dark mode in phone, some font still in dark color. Its make difficult to read. Please fixing the Bug recently.",4,com.traveloka.android,1
"I need a search bar! When I want to input a specific accommodation, I have to look at it on Google first before finding the rates in Traveloka. There must be a more efficient way!",4,com.traveloka.android,1
"I'm very disappointed with traveloka, why they can't solve my refund problem very easy. In my case the accommodation ask me to refund the my booking because the villa is under maintenance, but the problem is the policy is non-refundable. But i have a proof from the property owner. Poor service. Very disappointed. Very slow response",4,com.traveloka.android,1
Good app. Have complete and various product in travelling. The low budget hotel feature is awesome. But this app consume much storage and not quick enough.,4,com.traveloka.android,1
"the app is actually good (no problem), and i like that the price has included costs. however, the discount coupons can hardly be used.",4,com.traveloka.android,1
Proses check in kurang smooth,4,com.traveloka.android,1
"This is a great app which is easy to use. However, I wish Traveloka could provide a tour package for people who want to travel but too afraid to travel alone or to trust the travel agent",4,com.traveloka.android,1
"I love this app. All in one app. Quick & easy. I sometimes went overseas and it's work well there. For suggestion, I often rides air****, could you please re approach & persuade them for better cooperation.",4,com.traveloka.android,1
"Hopeless. Booked flights on the desktop, but they will not show up on the mobile. Quite useless. But after a few emails it transpired that the country can not be settled to global.",4,com.traveloka.android,1
best travel app so far. there's a lot of option for accommodations and tourist attraction. easy to book and various payment method.,4,com.traveloka.android,1
Quick to find accomodation but search filters are too basic. Need to add pet friendly filter? Easy to book flights too but try to include more airlines so I don't have to switch between apps.,4,com.traveloka.android,1
Actually this app is fascinating but only one thing make me annoying so much is that this app always asking for update. Like in a month I updated it 2-3x and there is nothing specific change after I updated it. Why traveloka needs to update every 2 weeks while there is no change at all in the app??,4,com.traveloka.android,1
it's easy to use and very convenient.. however no menu for pay later payment by credit card / visa available on this application and it's makes uncomfortable to makes more transaction onto it..,4,com.traveloka.android,1
"Everything is good with the app, but could you please add the feature where our booking is automatically added to our calendar? I wonder if it's just me but with A*ry, my bookings are automatically added to my calendars; both google calendar and my phone's calendar. Thank you.",4,com.traveloka.android,1
"UPDATE : Finally, traveloka has transferred my refunds. Thanks a lot for solving my refunds although it was a long process! ðŸ‘ This was before : WORST SERVICE EVER. Due to COVID-19 outbreak, I asked about my flights refund via application because it was hard to do phone call with traveloka customer service. Singapore Airlines informed me that my return flight has been cancelled, but traveloka denied my refund requests 2 times until my ticket money around 5,3 million rupiahs gone for nothing.",4,com.traveloka.android,1
"so far that i love the most is pay later and movies discount. but, to bad when suddenly your pay later limit got downgrade with no reason, when i also as far i remember never late pay my pay later bill.",4,com.traveloka.android,1
"I'm loving this app. But there is one suggestion that I will make. Please allow us customers to be able to add baggage allowance on the application, specifically for the Philippine Airlines. Just that and this application will be outstanding. â˜º",4,com.traveloka.android,1
"Usually is Quick, fast, reliable, and dependables, but at this moment, some of the advantages is disappear/ gone.. like 12x payment and quick response",4,com.traveloka.android,1
"Love it and very simple to use it when ever I needed within nearly deadline I always easily find a flight , and within right budget and right time .",4,com.traveloka.android,1
"Booked my flight and decided to cancel and refund my tickets because of Coronavirus, already made my refund since March, 20th 2020 and no response until today, March, 23rd 2020. Can't call their call centre because nobody pick up the phone. Try to ask my refund through their apps and only received template messages.",4,com.traveloka.android,1
"nice app.. i love it. but i think need a improve in semarang, indonesia. there is lack information about the nearby place for the transportations u can add the bus stop, for essensial u can add the more hospital, worship place, drug store, for other u can add a lot of university, senior high school, junior high school etc. thank you ðŸ™ðŸ™",4,com.traveloka.android,1
"one of the best travel apps so far. Traveloka has various hotels & flights options and payment method as well. Usually, I booked for my business trip and always satisfied with their services.",4,com.traveloka.android,1
"the apps is seamless and smooth. But I have experience my account was hacked. Fortunately, traveloka teams quickly revoked the illegal transaction of my hacked account",4,com.traveloka.android,1
the pay later feature needs to be fixed for sure. i could accidentally buy a ticket and it didn't ask for my password! also how to report a wrong info about a place? cannot find it anywhere,4,com.traveloka.android,1
"My personal experience when reading review when searching for hotels: NEVER EVER read the good ones, read the bad ones (6/10 to 1/10) they are the most honest review.",4,com.traveloka.android,1
Good app Better adding more wishlist slots :),4,com.traveloka.android,1
great customer service support. i needed to cancel my flight coz the airline rebooked me. processing time is good and the support is generously responsive,4,com.traveloka.android,1
After update the app seems lagging...keep loading...and suddenly stop and its said the connection lost...the connection was good tho...now its still loading gand cannot open...please fix this,4,com.traveloka.android,1
"Really helpful, planned traveling with cashless, but need add a few more payment gateway and more alot vendor of attractions/events, also I'm wondering whether can do partial pay later with same price",4,com.traveloka.android,1
"User friendly, a lot of choice for the services. Booking process is so easy and smooth.",4,com.traveloka.android,1
"Love this app, I've booked hotel, train ticket, experience, eat voucher, and all went great, easy to use, lot of promos.",4,com.traveloka.android,1
"this app help for searching all ticket.. please add button save for flight ticket that we need, so we can keep when price dropped.",4,com.traveloka.android,1
The app crashed most of the time. I can't even open the restaurant menu on traveloka eats.,4,com.traveloka.android,1
"not friendly used app. so many tiny button to run options. for example, top up button.",4,com.traveloka.android,1
"It's a great app and helpful, but the pay-later method which requires credit card is quite a troublesome for particular user.",4,com.traveloka.android,1
"i can't check in online via App, little disappointed. for overall this very helpful on my booking flight.",4,com.traveloka.android,1
"I cannot update this app for now. I've tried to uninstall and reinstall, but I cannot install this apps anymore. Please help.",4,com.traveloka.android,1
shall provide more payment options,4,com.traveloka.android,1
easy to use,4,com.traveloka.android,1
Same card rejected in the next day transaction ðŸ˜¢,4,com.traveloka.android,1
pending purchase takes time,4,com.traveloka.android,1
"when I try to looking for ticket or hotel, unfortunately my apps back to home page. this waste time.. please fix it.. I use xiaomi redmi note 3 pro",4,com.traveloka.android,1
"Should add in request receipt for business trip features. Every time booking also need to contact customer service to amend invoice, very troublesome",4,com.traveloka.android,1
Good and easy. But for rescheduling the notification isn't updated to email/application,4,com.traveloka.android,1
nice all round travelling app,4,com.traveloka.android,1
"i got wrong booking, but Traveloka agent give me quick actions. thank you",4,com.traveloka.android,1
Please always apply otp confirmation for credit card payment method. It isn't secure enough to let the payment approved without any confirmation.,4,com.traveloka.android,1
"I always use traveloka when I was traveling, because traveloka quick response so Easy to find hotels and flight, thanks traveloka",4,com.traveloka.android,1
"So easy to use, the menu is very complete. Very help me.. thank u traveloka :)",4,com.traveloka.android,1
Traveloka eats couriers always responded to the order slowly. Is this a coincidence? Maybe the app doesn't give the couriers a proper notification,4,com.traveloka.android,1
"It is a good app. but It is not ok to buy ticket without cards in Myanmar. In Thailand, it is kinda good app.",4,com.traveloka.android,1
Almost 1 year not use the app due pandemic but yet the simplicity of the app make it easy to book the hotel within apps in hand,4,com.traveloka.android,1
please provide feature to give tips to traveloka eat driver in Indonesia. sometimes it takes time to meet driver because some things.,4,com.traveloka.android,1
easy apps..can compare with others before buy the cheapest,4,com.traveloka.android,1
everything works just fine except the check-in button. I cannot change it and it's frustrating,4,com.traveloka.android,1
"very limited payment options. I had to ask someone for payment, since Mandiri transfer was not possible",4,com.traveloka.android,1
"love this apps ! help me to find new experience, a great hotel for holiday with kid !",4,com.traveloka.android,1
Good application. Can help us to find the hotel & accommodation for our vacation.,4,com.traveloka.android,1
"I ordered four times, ordered a train ticket. But there was no notification from Traveloka, what happen with traveloka? Please feedback for your client, thank you",4,com.traveloka.android,1
my suggestion is if they can add a multi-city option for flights.,4,com.traveloka.android,1
great app.. please fix the airplane booking problem. i can't book any flight.,4,com.traveloka.android,1
"it's better than others, if possible more easy payment system more helpful like me foreigners I think..",4,com.traveloka.android,1
Bugs fixed with the update... ðŸ™,4,com.traveloka.android,1
easy to use the apps.. want to give 5 stars. but sometimes promo nya kurang friendly untuk pemesanan 1 kamar ðŸ˜Š,4,com.traveloka.android,1
UI rather straightforward. Congratulations. Payment rather smooth.,4,com.traveloka.android,1
"I just wanna ask about the new app ,i use. My voucher in billing but it always ask me to update ...i updated already but still i cannot use my voucher discount ....can you please clear this issue everytime i go home i use traveloka for my ticket and used my voucher but now i don't know is this a fraud?",4,com.traveloka.android,1
"every purchased like transport, plane, hotels, many more....traveloka gave a good deals in prices....",4,com.traveloka.android,1
user friendly and very helpful for traveller like me. with many various choices of hotels and prices.,4,com.traveloka.android,1
Easy to use and straightforward ui. Search is easy and quick,4,com.traveloka.android,1
Easy and informative to get my hotel and flight ticket in all destination in Indonesia.. Hope will improve more many destination all over the world!,4,com.traveloka.android,1
Very competitive ticket price and easy handling web site. We appreciate. Tks.,4,com.traveloka.android,1
For flights: traveloka is VERY helpful For hotel bookings: BIG NO. Don't. Just don't,4,com.traveloka.android,1
i cannot order tickets. i will fix my rating when the problem is fixed.,4,com.traveloka.android,1
Promo voucher helping me saving budget when flight suddenly and no more cheap ticket and hotel..,4,com.traveloka.android,1
thanks for reply. i will clear cookies and reset application for better traveloka app network connection.,4,com.traveloka.android,1
too many promotion make confuse. suggestion: put promotion of payment etc.. after fixed booking.,4,com.traveloka.android,1
how do i disable the built in screenshot sharing? i cannot capture a scroll/long screenshot cz the dialogue is in the way.,4,com.traveloka.android,1
"Pretty frequent crashing lately, especially with traveloka eats. Rather disappointed",4,com.traveloka.android,1
Why prices rate i changed several time in seconds?make me so confused when i have to pay the tickets.,4,com.traveloka.android,1
My first choice when it comes to finding & booking hotel. Never had any troubles with reservation & check in.,4,com.traveloka.android,1
"Eats feature often do non stop loading, when checking out order or when searching for dine-in resto / reading location",4,com.traveloka.android,1
"I really wanted to use Pay Later feature, than i register myself, but i don't know if it accepted or not.",4,com.traveloka.android,1
"it's in English, convenient for me. quite fast customer service reply.",4,com.traveloka.android,1
it's always nice to conduct transaction here.....refund process is also easy and guaranteed ðŸ˜‰ðŸ˜‰,4,com.traveloka.android,1
"Traveloka is very useful and user friendly, we can get best flight or deals",4,com.traveloka.android,1
Traveloka is way more better than Agoda because here you can choose your departure and return flight and information regarding the list of flights,4,com.traveloka.android,1
"I have been using this for years, now it's even easier. Of course there's room for improvement.",4,com.traveloka.android,1
Great cheaper flight booking. No hidden charges. Worthy to used,4,com.traveloka.android,1
"Easy to use, but some copies are too small to notice",4,com.traveloka.android,1
A great app every month has promos and can easily book a flight âœˆï¸ or a hotelðŸ¨,4,com.traveloka.android,1
"My menu is limited, unlike the one advertised. No visa schengen menu or JR pass menu",4,com.traveloka.android,1
its good and more cheaper and lots of discount ...you All should use traveloka...,4,com.traveloka.android,1
"Give the best discount and the best option but the pay it first, can't booking it policy give this app a minus one star for me.",4,com.traveloka.android,1
Friendly to use and always give more option than other apps for travel,4,com.traveloka.android,1
"Best application for book air ticket and hotels for holiday,, price very competitive",4,com.traveloka.android,1
best pay options. lots of accommodation choices at good prices,4,com.traveloka.android,1
easy to use. many optional hotel and search engine is good,4,com.traveloka.android,1
The app froze when I tried to upload photos on the review page. Also maybe some support for line breaks when writing a review? (LG V20 running Oreo 8.0),4,com.traveloka.android,1
"a bit suggestions, please make sure the hotel receive the special request, when I checked in, no special request was received by the hotel, only the goodwill of the manager helped to calm the situation",4,com.traveloka.android,1
still finds difficulties to pinpoint exact address in the map of traveloka eats for delivery service.,4,com.traveloka.android,1
Easy to use and user friendly for booking hotels,4,com.traveloka.android,1
"Thanks,,, traveloka help me to find Best price for hotel n aircraft..",4,com.traveloka.android,1
"After the last apps update, bookmarks icon in traveloka eats is missing.",4,com.traveloka.android,1
user friendly apps but need to find the promo code before payment.,4,com.traveloka.android,1
"satisfy for the first txn, hopely more and more than deserve to get one more star to higher level",4,com.traveloka.android,1
"Good app for booking fee ticket admissionsðŸ», makes easier in this covid season",4,com.traveloka.android,1
i cannot access bill paid good apps but need more stabilize all categories,4,com.traveloka.android,1
The bookings are processed fast & satisfactorily.,4,com.traveloka.android,1
the great apps what i have ever but for upgrading it takes more times and steps.,4,com.traveloka.android,1
"I don't know why, but auto location sometimes change for me in this app.",4,com.traveloka.android,1
only the reward from point that we earned not worth it with. not make me excited to get more point.,4,com.traveloka.android,1
Search result order randomly. Can't sort the search result.,4,com.traveloka.android,1
New update causes app crash frequently! Please validate!,4,com.traveloka.android,1
"its good and easy to use ...but i got problem when i going to register...anyway..without register my name,i can still make a purchase..",4,com.traveloka.android,1
"This app overbooked a room for my purchase, take MILLIONS of time to check and get refunds!! Update - Managed to get the refund.",4,com.traveloka.android,1
traveloka is very helpful and make easier. great,4,com.traveloka.android,1
Easy to find plane tickets and hotels,4,com.traveloka.android,1
my first time using it for other than bus/train tickets. just read it carefully,4,com.traveloka.android,1
the app is so easy to use and very convenient..,4,com.traveloka.android,1
come with new delivery eats feature and great discounts!,4,com.traveloka.android,1
"Good apps, always help me and make it easy to traveling",4,com.traveloka.android,1
easy to searching the hotel in everywhere..,4,com.traveloka.android,1
"all were Budget able as in cases of..in spot...transfer, easy to put in myself here INN..",4,com.traveloka.android,1
Want an easy promo to all destinations,4,com.traveloka.android,1
sometimes the scroll button for changing seat quantity is not working,4,com.traveloka.android,1
Searching mode is inaccurate for the traveloka eats.,4,com.traveloka.android,1
lack of extra bed option inside filter submenu,4,com.traveloka.android,1
easy and simple for book the ticket,4,com.traveloka.android,1
easy to used and have various hotel option,4,com.traveloka.android,1
Got the late refund (4 month) from cancelled flight due to covid-19.,4,com.traveloka.android,1
Not the lowest price but fast booking,4,com.traveloka.android,1
Transaction process is a bit slow but ok app,4,com.traveloka.android,1
It's better focus on the icon of traveloka,4,com.traveloka.android,1
Now the newest update version always failure while i am trying to update.. Why?,4,com.traveloka.android,1
I got it working now. Uninstalled and reinstalled. It worked this time.,4,com.traveloka.android,1
"easy to use, but now they charge for the service",4,com.traveloka.android,1
too much options and discount is not straight forward,4,com.traveloka.android,1
Need tools to compare selected hotels,4,com.traveloka.android,1
"awesome user interface but, credit card payment should verifying to the card owner firstly through the phone number",4,com.traveloka.android,1
Awesome... Provide almost every needs on payment,4,com.traveloka.android,1
Good App For Traveling in Indonesia.,4,com.traveloka.android,1
process fast secure many option but need to improve promo compared to agoda,4,com.traveloka.android,1
Can be improved by giving more cheaper price.,4,com.traveloka.android,1
Booking hotel and transportation is so simple makes life easier,4,com.traveloka.android,1
I cannot really open the apps. Why? I keep instal and uninstall?,4,com.traveloka.android,1
this app is easy to use.,4,com.traveloka.android,1
good and simple,4,com.traveloka.android,1
Unstable these days,4,com.traveloka.android,1
Give public more Cheapest Hotel and Discount,4,com.traveloka.android,1
very fast response and very helpful.,4,com.traveloka.android,1
It easy to use and affordable ðŸ˜ŠðŸ˜Š,4,com.traveloka.android,1
it's quite so fast to pay with transfer method. I was in a hurry to go to ATM ðŸ˜”,4,com.traveloka.android,1
Easy to book flights..i like this app..,4,com.traveloka.android,1
good and very simple implementation,4,com.traveloka.android,1
"overall good, but for several bank doesn't work at this time (around 11 pm)",4,com.traveloka.android,1
"With the latest version, why can't I save my searched items anymore?",4,com.traveloka.android,1
the promotion about hotel and etc are not so much anymore,4,com.traveloka.android,1
too much button to tap for available promo,4,com.traveloka.android,1
hope easy to get refund from cancel and update the customers,4,com.traveloka.android,1
Why do you always asking me for a review when I always using the same Travel Bus every time I buy the ticket here?,4,com.traveloka.android,1
fingerprint didn't work properly,4,com.traveloka.android,1
Great apps for support your trip.,4,com.traveloka.android,1
Easy and Cheaper. But some local Airlines missing,4,com.traveloka.android,1
more discount and point rewards for frequent traveller plus,4,com.traveloka.android,1
Helpful app. For any kind of travel purpose,4,com.traveloka.android,1
easy to use. good price,4,com.traveloka.android,1
simple and efficient.,4,com.traveloka.android,1
user friendly and very helpful,4,com.traveloka.android,1
so simple for make easy for everything...,4,com.traveloka.android,1
the most convenient travel apps thus far,4,com.traveloka.android,1
easy to access to any hotel,4,com.traveloka.android,1
helpful application for travelling.,4,com.traveloka.android,1
It's easy to book flight from this app.,4,com.traveloka.android,1
"During my first booking in this apps I got mistake on the date which I inserted, Immediately i rebook to the correct date but there's no available flight. I request for refund and successfully refunded 99% into my account. In overall I'm satisfied.",5,com.traveloka.android,1
The best app for booking flights! It offers a comparison of flight fares/prices so you'll book only the cheapest flight. My respect and salute to Traveloka.,5,com.traveloka.android,1
"helpful apps for travel. you can book hotel, flight, trains, etc here.",5,com.traveloka.android,1
"Convenient and useful information, personally I'm very satisfied and recommended",5,com.traveloka.android,1
"Fast, convenient and efficient way. Tq Traveloka.",5,com.traveloka.android,1
"easy to use, uncomplicated navigation and quick process",5,com.traveloka.android,1
"I MISTAKENLY DOUBLE BOOK THE FLIGHT, INSTEAD OF RETURN TWO FLIGHTS WITH THE SAME NAME THE DATE, AND DIFFERENT TIME. PLEASE HELP ME REFUND THE OTHER TICKET. THANK U SO MUCH",5,com.traveloka.android,1
easy in the payment process and has fast response.,5,com.traveloka.android,1
I remember my first time using this app really helpful providing various payment methods when airline website only accept credit cards,5,com.traveloka.android,1
Love the promo. Transaction was super easy. Booking can be found in airlines page too.,5,com.traveloka.android,1
The most easy app for booking. I've been using this since 2018 for my flight ticket.,5,com.traveloka.android,1
"Good service, good partner for traveling, good super apps",5,com.traveloka.android,1
"very helpful and super convenient, thanks Traveloka!!",5,com.traveloka.android,1
use this aplication everytime whenever travelling with airplane. Easy and reliable.,5,com.traveloka.android,1
Easy way to book flights and user friendly app. Thank you.,5,com.traveloka.android,1
easy app good support from customer care safe transaction & cheaper price. over all value for money app,5,com.traveloka.android,1
"Traveloka is helpful when looking for Hotel, Transportation etc, for your vacation and business trips",5,com.traveloka.android,1
"nice interface, great experience, easy to use and add voucher",5,com.traveloka.android,1
help full. and you can installment 1-2 years. Agoda can not,5,com.traveloka.android,1
easy to book flights everywhere anywhere with good prices,5,com.traveloka.android,1
"good app, the UI and transition every step is clear and design is good. as programmer I love this design and would love to work together with them. nice",5,com.traveloka.android,1
"I love Traveloka because they have plenty options for flight tickets and accommodations, not to mention clear details. Thanks, Traveloka. Please keep up your good service ðŸ™ðŸ»â¤",5,com.traveloka.android,1
"Performance good, traveling and supporting more details",5,com.traveloka.android,1
"booking process is very easy and user friendly, payment options are very clear, best price offered, thank you Traveloka...",5,com.traveloka.android,1
"I have been using traveloka for years, both for transport n hotel reservation. User friendly app with many options --- from which u can choose thar suit your needs",5,com.traveloka.android,1
"One stop app for your Travelling, and many more..",5,com.traveloka.android,1
dolphin show at Phuket most cheap..Thank You.My kids really love it!,5,com.traveloka.android,1
"Traveloka is the best! Convenient and easy to use. I travel regularly and usually use other booking apps for my flights and accommodations but this app really brings it to a whole new amazing level. Not only does it give you the total price (inclusive of service charge and tax), there are promos all the time. I totally love it! I don't understand why others complain about using Traveloka but I have never encountered such problems. When I had a query about something, the customer service respond almost immediately. Thanks, Traveloka and keep up the good work!",5,com.traveloka.android,1
"Great app! This is the best app for me. I booked many times here from flights, hotel and experience.They send discount coupons. I've tried other apps but I don't like their offers , I can't leave Traveloka. I compare the price it is still the best for me. You don't earn points here but you can have discounts. In hotel accomodation, Sometimes you have to book earlier than a month of your staying period especially when they give a special discounts or big discounts because it expires. I love this!",5,com.traveloka.android,1
"Informatif, a lot of promo, easy to use",5,com.traveloka.android,1
fast n simpel. rate is very good n competitive,5,com.traveloka.android,1
"easy app, good app, thank you traveloka.",5,com.traveloka.android,1
Easy app for booking any tickets and hotels,5,com.traveloka.android,1
Good Price with Traveloka,5,com.traveloka.android,1
